Champion,con_champ,BP,Ban,Pick,Win_rate,Duo_Score,Count_Score
poppy,jarvan iv,960,679.0,281.0,60.5,14.5,-10.5
poppy,jax,960,679.0,281.0,60.5,-19.32,-10.5
poppy,jayce,960,679.0,281.0,60.5,14.5,6.17
poppy,jhin,960,679.0,281.0,60.5,-1.41,9.2
poppy,jinx,960,679.0,281.0,60.5,9.5,-6.65
poppy,kaisa,960,679.0,281.0,60.5,13.69,3.79
poppy,kalista,960,679.0,281.0,60.5,-10.5,24.12
poppy,karma,960,679.0,281.0,60.5,-10.5,-16.06
poppy,kassadin,960,679.0,281.0,60.5,-60.5,39.5
poppy,kennen,960,679.0,281.0,60.5,39.5,39.5
poppy,khazix,960,679.0,281.0,60.5,0.0,39.5
poppy,kindred,960,679.0,281.0,60.5,0.0,39.5
poppy,kled,960,679.0,281.0,60.5,-60.5,0.0
poppy,ksante,960,679.0,281.0,60.5,-2.17,15.5
poppy,leblanc,960,679.0,281.0,60.5,-10.5,39.5
poppy,lee sin,960,679.0,281.0,60.5,0.0,6.17
poppy,leona,960,679.0,281.0,60.5,6.17,15.26
poppy,lillia,960,679.0,281.0,60.5,25.21,-10.5
poppy,lissandra,960,679.0,281.0,60.5,-60.5,0.0
poppy,lucian,960,679.0,281.0,60.5,14.5,9.5
poppy,lulu,960,679.0,281.0,60.5,39.5,-5.95
poppy,lux,960,679.0,281.0,60.5,39.5,0.0
poppy,malzahar,960,679.0,281.0,60.5,0.0,39.5
poppy,maokai,960,679.0,281.0,60.5,14.5,-4.25
poppy,mel,960,679.0,281.0,60.5,39.5,39.5
poppy,milio,960,679.0,281.0,60.5,0.0,39.5
poppy,miss fortune,960,679.0,281.0,60.5,7.92,-1.41
poppy,mordekaiser,960,679.0,281.0,60.5,-10.5,-27.17
poppy,morgana,960,679.0,281.0,60.5,0.0,-60.5
poppy,mundo,960,679.0,281.0,60.5,39.5,-10.5
poppy,naafiri,960,679.0,281.0,60.5,-4.94,-1.41
poppy,nami,960,679.0,281.0,60.5,6.17,39.5
poppy,nautilus,960,679.0,281.0,60.5,-27.17,-1.68
poppy,neeko,960,679.0,281.0,60.5,9.5,-10.5
poppy,nidalee,960,679.0,281.0,60.5,14.5,3.14
poppy,nilah,960,679.0,281.0,60.5,0.0,-60.5
poppy,nocturne,960,679.0,281.0,60.5,-27.17,-10.5
poppy,olaf,960,679.0,281.0,60.5,-60.5,39.5
poppy,orianna,960,679.0,281.0,60.5,2.0,-10.5
poppy,ornn,960,679.0,281.0,60.5,-20.5,25.21
poppy,pantheon,960,679.0,281.0,60.5,6.17,0.21
poppy,pyke,960,679.0,281.0,60.5,0.0,39.5
poppy,qiyana,960,679.0,281.0,60.5,-60.5,-60.5
poppy,rakan,960,679.0,281.0,60.5,29.5,-12.35
poppy,rell,960,679.0,281.0,60.5,6.17,7.24
poppy,renata glasc,960,679.0,281.0,60.5,-15.05,17.28
poppy,renekton,960,679.0,281.0,60.5,-4.94,-13.44
poppy,rumble,960,679.0,281.0,60.5,7.92,-17.17
poppy,ryze,960,679.0,281.0,60.5,12.58,-17.02
poppy,sejuani,960,679.0,281.0,60.5,-7.17,25.21
poppy,senna,960,679.0,281.0,60.5,-31.93,-27.17
poppy,seraphine,960,679.0,281.0,60.5,-10.5,0.0
poppy,sett,960,679.0,281.0,60.5,39.5,-60.5
poppy,shen,960,679.0,281.0,60.5,0.0,39.5
poppy,shyvana,960,679.0,281.0,60.5,39.5,0.0
poppy,sion,960,679.0,281.0,60.5,-5.5,-20.5
poppy,sivir,960,679.0,281.0,60.5,19.5,-20.5
poppy,skarner,960,679.0,281.0,60.5,-6.65,-16.06
poppy,smolder,960,679.0,281.0,60.5,10.93,-10.5
poppy,sylas,960,679.0,281.0,60.5,-0.5,6.17
poppy,syndra,960,679.0,281.0,60.5,0.0,39.5
poppy,taliyah,960,679.0,281.0,60.5,-2.44,-4.94
poppy,talon,960,679.0,281.0,60.5,0.0,39.5
poppy,taric,960,679.0,281.0,60.5,-60.5,39.5
poppy,thresh,960,679.0,281.0,60.5,0.0,-60.5
poppy,tristana,960,679.0,281.0,60.5,39.5,14.5
poppy,trundle,960,679.0,281.0,60.5,-3.36,6.17
poppy,tryndamere,960,679.0,281.0,60.5,-10.5,0.0
poppy,twisted fate,960,679.0,281.0,60.5,-60.5,19.5
poppy,twitch,960,679.0,281.0,60.5,0.0,39.5
poppy,udyr,960,679.0,281.0,60.5,0.0,-60.5
poppy,varus,960,679.0,281.0,60.5,5.21,4.5
poppy,veigar,960,679.0,281.0,60.5,39.5,0.0
poppy,vi,960,679.0,281.0,60.5,-0.5,-29.07
poppy,viego,960,679.0,281.0,60.5,2.0,27.0
poppy,viktor,960,679.0,281.0,60.5,-1.88,10.09
poppy,vladimir,960,679.0,281.0,60.5,0.0,-60.5
poppy,volibear,960,679.0,281.0,60.5,0.0,39.5
poppy,warwick,960,679.0,281.0,60.5,-60.5,0.0
poppy,wukong,960,679.0,281.0,60.5,2.0,7.5
poppy,xayah,960,679.0,281.0,60.5,10.93,-16.75
poppy,xin zhao,960,679.0,281.0,60.5,-12.5,5.13
poppy,yasuo,960,679.0,281.0,60.5,0.0,39.5
poppy,yone,960,679.0,281.0,60.5,1.04,-10.5
poppy,yorick,960,679.0,281.0,60.5,21.32,1.04
poppy,yunara,960,679.0,281.0,60.5,6.17,-10.5
poppy,zed,960,679.0,281.0,60.5,-10.5,-60.5
poppy,zeri,960,679.0,281.0,60.5,-3.36,-10.5
poppy,ziggs,960,679.0,281.0,60.5,-43.83,10.93
poppy,zoe,960,679.0,281.0,60.5,0.0,-10.5
poppy,zyra,960,679.0,281.0,60.5,39.5,19.5
jax,aatrox,359,169.0,190.0,49.47,-49.47,17.2
jax,ahri,359,169.0,190.0,49.47,9.35,4.38
jax,akali,359,169.0,190.0,49.47,-6.61,25.53
jax,alistar,359,169.0,190.0,49.47,11.24,7.67
jax,ambessa,359,169.0,190.0,49.47,-49.47,0.53
jax,anivia,359,169.0,190.0,49.47,0.0,0.53
jax,annie,359,169.0,190.0,49.47,0.53,0.53
jax,aphelios,359,169.0,190.0,49.47,-49.47,-49.47
jax,ashe,359,169.0,190.0,49.47,17.2,17.2
jax,aurelion sol,359,169.0,190.0,49.47,-49.47,0.53
jax,aurora,359,169.0,190.0,49.47,-3.32,0.53
jax,azir,359,169.0,190.0,49.47,5.53,13.03
jax,bard,359,169.0,190.0,49.47,0.53,-9.47
jax,blitzcrank,359,169.0,190.0,49.47,-16.14,25.53
jax,braum,359,169.0,190.0,49.47,-16.14,9.35
jax,caitlyn,359,169.0,190.0,49.47,17.2,-16.14
jax,camille,359,169.0,190.0,49.47,50.53,-49.47
jax,cassiopeia,359,169.0,190.0,49.47,-49.47,50.53
jax,chogath,359,169.0,190.0,49.47,0.0,17.2
jax,corki,359,169.0,190.0,49.47,-4.47,14.17
jax,diana,359,169.0,190.0,49.47,0.0,50.53
jax,draven,359,169.0,190.0,49.47,-49.47,-49.47
jax,elise,359,169.0,190.0,49.47,17.2,-16.14
jax,ezreal,359,169.0,190.0,49.47,-14.47,2.7
jax,galio,359,169.0,190.0,49.47,0.53,-6.61
jax,gangplank,359,169.0,190.0,49.47,0.0,6.09
jax,garen,359,169.0,190.0,49.47,0.0,50.53
jax,gnar,359,169.0,190.0,49.47,0.0,-2.8
jax,gragas,359,169.0,190.0,49.47,17.2,8.42
jax,gwen,359,169.0,190.0,49.47,50.53,-4.02
jax,hwei,359,169.0,190.0,49.47,0.53,-24.47
jax,ivern,359,169.0,190.0,49.47,0.53,50.53
jax,jarvan iv,359,169.0,190.0,49.47,7.67,13.03
jax,jayce,359,169.0,190.0,49.47,10.53,-11.97
jax,jhin,359,169.0,190.0,49.47,-4.02,-8.56
jax,jinx,359,169.0,190.0,49.47,30.53,-16.14
jax,kaisa,359,169.0,190.0,49.47,-4.02,-13.76
jax,kalista,359,169.0,190.0,49.47,10.53,-6.61
jax,karma,359,169.0,190.0,49.47,0.53,-49.47
jax,kassadin,359,169.0,190.0,49.47,0.0,-49.47
jax,kennen,359,169.0,190.0,49.47,0.0,-16.14
jax,kindred,359,169.0,190.0,49.47,0.53,0.0
jax,kled,359,169.0,190.0,49.47,0.0,50.53
jax,kog,359,169.0,190.0,49.47,0.53,0.0
jax,ksante,359,169.0,190.0,49.47,0.0,-6.61
jax,leblanc,359,169.0,190.0,49.47,0.53,-49.47
jax,lee sin,359,169.0,190.0,49.47,-24.47,-16.14
jax,leona,359,169.0,190.0,49.47,-9.47,4.7
jax,lillia,359,169.0,190.0,49.47,10.53,-16.14
jax,lucian,359,169.0,190.0,49.47,-9.47,17.2
jax,lulu,359,169.0,190.0,49.47,10.53,-9.47
jax,malphite,359,169.0,190.0,49.47,0.0,50.53
jax,maokai,359,169.0,190.0,49.47,21.12,-4.02
jax,mel,359,169.0,190.0,49.47,-49.47,17.2
jax,milio,359,169.0,190.0,49.47,0.0,50.53
jax,miss fortune,359,169.0,190.0,49.47,4.38,28.79
jax,morgana,359,169.0,190.0,49.47,-49.47,0.0
jax,mundo,359,169.0,190.0,49.47,0.0,-49.47
jax,naafiri,359,169.0,190.0,49.47,-5.03,30.53
jax,nami,359,169.0,190.0,49.47,0.0,17.2
jax,nautilus,359,169.0,190.0,49.47,0.53,-2.1
jax,neeko,359,169.0,190.0,49.47,-16.14,-2.8
jax,nidalee,359,169.0,190.0,49.47,30.53,-20.9
jax,nilah,359,169.0,190.0,49.47,50.53,0.0
jax,nocturne,359,169.0,190.0,49.47,-29.47,-6.61
jax,nunu,359,169.0,190.0,49.47,0.0,50.53
jax,olaf,359,169.0,190.0,49.47,0.53,0.0
jax,orianna,359,169.0,190.0,49.47,10.53,0.53
jax,ornn,359,169.0,190.0,49.47,0.0,17.2
jax,pantheon,359,169.0,190.0,49.47,29.48,0.53
jax,poppy,359,169.0,190.0,49.47,-8.29,0.53
jax,pyke,359,169.0,190.0,49.47,0.53,-49.47
jax,qiyana,359,169.0,190.0,49.47,0.0,50.53
jax,rakan,359,169.0,190.0,49.47,11.24,-13.47
jax,rammus,359,169.0,190.0,49.47,-49.47,0.0
jax,rell,359,169.0,190.0,49.47,-22.8,8.22
jax,renata glasc,359,169.0,190.0,49.47,5.08,-24.47
jax,renekton,359,169.0,190.0,49.47,50.53,-11.01
jax,rumble,359,169.0,190.0,49.47,0.53,50.53
jax,ryze,359,169.0,190.0,49.47,3.47,-10.58
jax,sejuani,359,169.0,190.0,49.47,-16.14,-2.1
jax,senna,359,169.0,190.0,49.47,0.53,0.53
jax,seraphine,359,169.0,190.0,49.47,50.53,0.0
jax,sett,359,169.0,190.0,49.47,50.53,0.0
jax,shen,359,169.0,190.0,49.47,0.0,0.53
jax,sion,359,169.0,190.0,49.47,50.53,0.53
jax,sivir,359,169.0,190.0,49.47,-4.02,-38.36
jax,skarner,359,169.0,190.0,49.47,0.53,0.53
jax,smolder,359,169.0,190.0,49.47,17.2,0.0
jax,swain,359,169.0,190.0,49.47,0.0,-49.47
jax,sylas,359,169.0,190.0,49.47,10.53,-4.02
jax,syndra,359,169.0,190.0,49.47,0.0,-49.47
jax,tahm kench,359,169.0,190.0,49.47,50.53,50.53
jax,taliyah,359,169.0,190.0,49.47,-2.1,-8.29
jax,talon,359,169.0,190.0,49.47,50.53,0.0
jax,taric,359,169.0,190.0,49.47,0.53,50.53
jax,thresh,359,169.0,190.0,49.47,-49.47,0.0
jax,tristana,359,169.0,190.0,49.47,-29.47,10.53
jax,trundle,359,169.0,190.0,49.47,-9.47,23.26
jax,tryndamere,359,169.0,190.0,49.47,-49.47,0.0
jax,twisted fate,359,169.0,190.0,49.47,0.53,17.2
jax,twitch,359,169.0,190.0,49.47,50.53,0.0
jax,udyr,359,169.0,190.0,49.47,0.0,-16.14
jax,urgot,359,169.0,190.0,49.47,0.0,50.53
jax,varus,359,169.0,190.0,49.47,7.05,-18.22
jax,vi,359,169.0,190.0,49.47,-9.47,-11.97
jax,viego,359,169.0,190.0,49.47,-29.47,-49.47
jax,viktor,359,169.0,190.0,49.47,-14.18,0.53
jax,vladimir,359,169.0,190.0,49.47,50.53,0.0
jax,volibear,359,169.0,190.0,49.47,-16.14,0.0
jax,wukong,359,169.0,190.0,49.47,-9.47,0.53
jax,xayah,359,169.0,190.0,49.47,5.08,-16.14
jax,xin zhao,359,169.0,190.0,49.47,14.17,3.03
jax,yasuo,359,169.0,190.0,49.47,0.0,50.53
jax,yone,359,169.0,190.0,49.47,-16.14,-5.72
jax,yorick,359,169.0,190.0,49.47,50.53,0.53
jax,yunara,359,169.0,190.0,49.47,0.53,50.53
jax,yuumi,359,169.0,190.0,49.47,0.0,50.53
jax,zed,359,169.0,190.0,49.47,0.53,0.0
jax,zeri,359,169.0,190.0,49.47,50.53,33.86
jax,ziggs,359,169.0,190.0,49.47,-11.97,0.53
jax,zoe,359,169.0,190.0,49.47,0.0,0.53
jax,zyra,359,169.0,190.0,49.47,-24.47,10.53
maokai,aatrox,383,213.0,170.0,49.41,-4.97,-16.08
maokai,ahri,383,213.0,170.0,49.41,-16.08,4.44
maokai,akali,383,213.0,170.0,49.41,0.59,17.26
maokai,alistar,383,213.0,170.0,49.41,-2.04,-3.58
maokai,ambessa,383,213.0,170.0,49.41,-9.41,-7.3
maokai,anivia,383,213.0,170.0,49.41,-49.41,0.0
maokai,annie,383,213.0,170.0,49.41,-49.41,-32.74
maokai,aphelios,383,213.0,170.0,49.41,-49.41,0.59
maokai,ashe,383,213.0,170.0,49.41,-32.74,17.26
maokai,aurelion sol,383,213.0,170.0,49.41,0.0,-49.41
maokai,aurora,383,213.0,170.0,49.41,6.15,9.41
maokai,azir,383,213.0,170.0,49.41,7.73,15.81
maokai,bard,383,213.0,170.0,49.41,0.59,-4.97
maokai,blitzcrank,383,213.0,170.0,49.41,23.32,0.59
maokai,brand,383,213.0,170.0,49.41,0.0,-49.41
maokai,braum,383,213.0,170.0,49.41,0.59,-6.55
maokai,caitlyn,383,213.0,170.0,49.41,50.59,0.0
maokai,camille,383,213.0,170.0,49.41,50.59,0.0
maokai,cassiopeia,383,213.0,170.0,49.41,17.26,0.59
maokai,chogath,383,213.0,170.0,49.41,0.59,-29.41
maokai,corki,383,213.0,170.0,49.41,-16.08,13.75
maokai,draven,383,213.0,170.0,49.41,50.59,-49.41
maokai,elise,383,213.0,170.0,49.41,-49.41,-49.41
maokai,ezreal,383,213.0,170.0,49.41,19.82,2.31
maokai,galio,383,213.0,170.0,49.41,-49.41,50.59
maokai,gangplank,383,213.0,170.0,49.41,50.59,50.59
maokai,garen,383,213.0,170.0,49.41,50.59,50.59
maokai,gnar,383,213.0,170.0,49.41,-4.97,0.59
maokai,gragas,383,213.0,170.0,49.41,0.59,0.59
maokai,gwen,383,213.0,170.0,49.41,-27.19,-11.91
maokai,hwei,383,213.0,170.0,49.41,36.3,10.59
maokai,ivern,383,213.0,170.0,49.41,0.0,-9.41
maokai,jarvan iv,383,213.0,170.0,49.41,0.0,17.26
maokai,jax,383,213.0,170.0,49.41,21.18,5.14
maokai,jayce,383,213.0,170.0,49.41,-4.41,17.26
maokai,jhin,383,213.0,170.0,49.41,0.59,-16.08
maokai,jinx,383,213.0,170.0,49.41,25.59,0.59
maokai,kaisa,383,213.0,170.0,49.41,-24.41,2.97
maokai,kalista,383,213.0,170.0,49.41,-9.41,13.09
maokai,karma,383,213.0,170.0,49.41,-6.55,10.59
maokai,karthus,383,213.0,170.0,49.41,0.0,-49.41
maokai,kennen,383,213.0,170.0,49.41,0.0,-49.41
maokai,kled,383,213.0,170.0,49.41,-49.41,-49.41
maokai,kog,383,213.0,170.0,49.41,50.59,0.0
maokai,ksante,383,213.0,170.0,49.41,4.44,6.84
maokai,leblanc,383,213.0,170.0,49.41,-49.41,0.0
maokai,lee sin,383,213.0,170.0,49.41,50.59,0.59
maokai,leona,383,213.0,170.0,49.41,10.59,-5.93
maokai,lillia,383,213.0,170.0,49.41,0.59,-20.84
maokai,lissandra,383,213.0,170.0,49.41,50.59,0.0
maokai,lucian,383,213.0,170.0,49.41,-16.08,17.26
maokai,lulu,383,213.0,170.0,49.41,0.59,0.59
maokai,mel,383,213.0,170.0,49.41,-49.41,50.59
maokai,milio,383,213.0,170.0,49.41,-16.08,50.59
maokai,miss fortune,383,213.0,170.0,49.41,-2.74,0.59
maokai,mordekaiser,383,213.0,170.0,49.41,0.0,-49.41
maokai,morgana,383,213.0,170.0,49.41,0.0,-49.41
maokai,mundo,383,213.0,170.0,49.41,0.0,17.26
maokai,naafiri,383,213.0,170.0,49.41,50.59,50.59
maokai,nami,383,213.0,170.0,49.41,-49.41,0.0
maokai,nautilus,383,213.0,170.0,49.41,14.88,12.13
maokai,neeko,383,213.0,170.0,49.41,-16.08,0.59
maokai,nidalee,383,213.0,170.0,49.41,50.59,-16.08
maokai,nilah,383,213.0,170.0,49.41,50.59,0.0
maokai,nocturne,383,213.0,170.0,49.41,10.59,-24.41
maokai,olaf,383,213.0,170.0,49.41,0.0,50.59
maokai,orianna,383,213.0,170.0,49.41,0.59,-16.08
maokai,ornn,383,213.0,170.0,49.41,0.59,-20.84
maokai,pantheon,383,213.0,170.0,49.41,-49.41,-25.88
maokai,poppy,383,213.0,170.0,49.41,25.59,-5.66
maokai,pyke,383,213.0,170.0,49.41,50.59,0.0
maokai,quinn,383,213.0,170.0,49.41,0.0,50.59
maokai,rakan,383,213.0,170.0,49.41,5.59,-9.41
maokai,rell,383,213.0,170.0,49.41,-1.26,17.26
maokai,renata glasc,383,213.0,170.0,49.41,-32.74,7.73
maokai,renekton,383,213.0,170.0,49.41,4.44,14.88
maokai,rumble,383,213.0,170.0,49.41,-10.52,-18.64
maokai,ryze,383,213.0,170.0,49.41,22.02,-32.74
maokai,sejuani,383,213.0,170.0,49.41,-49.41,9.68
maokai,senna,383,213.0,170.0,49.41,-32.74,0.59
maokai,seraphine,383,213.0,170.0,49.41,-49.41,50.59
maokai,sett,383,213.0,170.0,49.41,0.0,-49.41
maokai,shen,383,213.0,170.0,49.41,-49.41,0.0
maokai,sion,383,213.0,170.0,49.41,-16.08,-2.04
maokai,sivir,383,213.0,170.0,49.41,7.73,-20.84
maokai,skarner,383,213.0,170.0,49.41,0.0,-13.7
maokai,smolder,383,213.0,170.0,49.41,-29.41,-16.08
maokai,swain,383,213.0,170.0,49.41,50.59,0.0
maokai,sylas,383,213.0,170.0,49.41,-20.84,0.59
maokai,syndra,383,213.0,170.0,49.41,0.0,50.59
maokai,tahm kench,383,213.0,170.0,49.41,-49.41,0.0
maokai,taliyah,383,213.0,170.0,49.41,20.59,7.73
maokai,thresh,383,213.0,170.0,49.41,0.0,50.59
maokai,tristana,383,213.0,170.0,49.41,14.88,-16.08
maokai,trundle,383,213.0,170.0,49.41,-16.08,6.15
maokai,tryndamere,383,213.0,170.0,49.41,0.0,-49.41
maokai,twisted fate,383,213.0,170.0,49.41,0.0,10.59
maokai,udyr,383,213.0,170.0,49.41,0.0,0.59
maokai,urgot,383,213.0,170.0,49.41,-49.41,0.0
maokai,varus,383,213.0,170.0,49.41,0.59,-11.91
maokai,vayne,383,213.0,170.0,49.41,0.0,50.59
maokai,vex,383,213.0,170.0,49.41,0.0,-49.41
maokai,vi,383,213.0,170.0,49.41,-16.08,11.7
maokai,viego,383,213.0,170.0,49.41,0.0,25.59
maokai,viktor,383,213.0,170.0,49.41,6.15,0.59
maokai,vladimir,383,213.0,170.0,49.41,50.59,0.0
maokai,volibear,383,213.0,170.0,49.41,0.0,-49.41
maokai,wukong,383,213.0,170.0,49.41,-16.08,5.14
maokai,xayah,383,213.0,170.0,49.41,28.37,-16.08
maokai,xin zhao,383,213.0,170.0,49.41,17.26,15.59
maokai,yasuo,383,213.0,170.0,49.41,-16.08,25.59
maokai,yone,383,213.0,170.0,49.41,4.08,-13.7
maokai,yorick,383,213.0,170.0,49.41,-3.96,-49.41
maokai,yunara,383,213.0,170.0,49.41,0.59,-49.41
maokai,yuumi,383,213.0,170.0,49.41,-49.41,0.59
maokai,zed,383,213.0,170.0,49.41,0.0,-49.41
maokai,zeri,383,213.0,170.0,49.41,-49.41,10.59
maokai,ziggs,383,213.0,170.0,49.41,0.59,-20.84
maokai,zyra,383,213.0,170.0,49.41,0.59,25.59
azir,aatrox,1025,682.0,343.0,48.98,-36.48,-15.65
azir,ahri,1025,682.0,343.0,48.98,0.0,11.44
azir,akali,1025,682.0,343.0,48.98,51.02,11.02
azir,alistar,1025,682.0,343.0,48.98,-3.53,8.16
azir,ambessa,1025,682.0,343.0,48.98,-13.08,14.18
azir,annie,1025,682.0,343.0,48.98,0.0,-7.8
azir,aphelios,1025,682.0,343.0,48.98,-48.98,51.02
azir,ashe,1025,682.0,343.0,48.98,-15.65,1.02
azir,aurelion sol,1025,682.0,343.0,48.98,0.0,51.02
azir,aurora,1025,682.0,343.0,48.98,1.02,-3.27
azir,bard,1025,682.0,343.0,48.98,13.52,17.69
azir,blitzcrank,1025,682.0,343.0,48.98,51.02,1.02
azir,brand,1025,682.0,343.0,48.98,0.0,-48.98
azir,braum,1025,682.0,343.0,48.98,2.18,4.59
azir,caitlyn,1025,682.0,343.0,48.98,22.45,-48.98
azir,camille,1025,682.0,343.0,48.98,51.02,1.02
azir,chogath,1025,682.0,343.0,48.98,1.02,26.02
azir,corki,1025,682.0,343.0,48.98,2.54,28.16
azir,diana,1025,682.0,343.0,48.98,0.0,51.02
azir,draven,1025,682.0,343.0,48.98,51.02,-48.98
azir,ekko,1025,682.0,343.0,48.98,0.0,51.02
azir,elise,1025,682.0,343.0,48.98,-8.98,26.02
azir,ezreal,1025,682.0,343.0,48.98,1.02,1.02
azir,fiddlesticks,1025,682.0,343.0,48.98,0.0,-48.98
azir,fiora,1025,682.0,343.0,48.98,51.02,0.0
azir,galio,1025,682.0,343.0,48.98,36.73,6.58
azir,gangplank,1025,682.0,343.0,48.98,51.02,51.02
azir,gnar,1025,682.0,343.0,48.98,-2.83,15.31
azir,gragas,1025,682.0,343.0,48.98,8.16,11.02
azir,gwen,1025,682.0,343.0,48.98,20.25,3.52
azir,hwei,1025,682.0,343.0,48.98,0.0,1.02
azir,ivern,1025,682.0,343.0,48.98,1.02,1.02
azir,jarvan iv,1025,682.0,343.0,48.98,17.69,1.02
azir,jax,1025,682.0,343.0,48.98,6.02,-11.48
azir,jayce,1025,682.0,343.0,48.98,-3.82,-0.83
azir,jhin,1025,682.0,343.0,48.98,1.02,-2.1
azir,jinx,1025,682.0,343.0,48.98,1.02,-18.21
azir,kaisa,1025,682.0,343.0,48.98,11.02,-11.84
azir,kalista,1025,682.0,343.0,48.98,1.02,-7.31
azir,karma,1025,682.0,343.0,48.98,1.02,-23.98
azir,kennen,1025,682.0,343.0,48.98,51.02,51.02
azir,kindred,1025,682.0,343.0,48.98,-48.98,-48.98
azir,kled,1025,682.0,343.0,48.98,0.0,-48.98
azir,ksante,1025,682.0,343.0,48.98,-2.55,8.91
azir,leblanc,1025,682.0,343.0,48.98,0.0,-15.65
azir,lee sin,1025,682.0,343.0,48.98,1.02,26.02
azir,leona,1025,682.0,343.0,48.98,-3.53,17.69
azir,lillia,1025,682.0,343.0,48.98,1.02,1.02
azir,lucian,1025,682.0,343.0,48.98,-2.83,8.91
azir,lulu,1025,682.0,343.0,48.98,-15.65,17.69
azir,lux,1025,682.0,343.0,48.98,51.02,0.0
azir,maokai,1025,682.0,343.0,48.98,8.16,-14.2
azir,mel,1025,682.0,343.0,48.98,0.0,51.02
azir,milio,1025,682.0,343.0,48.98,51.02,-48.98
azir,miss fortune,1025,682.0,343.0,48.98,-13.27,5.07
azir,morgana,1025,682.0,343.0,48.98,51.02,0.0
azir,mundo,1025,682.0,343.0,48.98,0.0,51.02
azir,naafiri,1025,682.0,343.0,48.98,32.84,-1.92
azir,nami,1025,682.0,343.0,48.98,-48.98,8.16
azir,nautilus,1025,682.0,343.0,48.98,-6.12,-8.98
azir,neeko,1025,682.0,343.0,48.98,7.54,-22.66
azir,nidalee,1025,682.0,343.0,48.98,-7.31,-23.98
azir,nocturne,1025,682.0,343.0,48.98,8.16,-15.65
azir,olaf,1025,682.0,343.0,48.98,0.0,-48.98
azir,orianna,1025,682.0,343.0,48.98,0.0,-6.12
azir,ornn,1025,682.0,343.0,48.98,-2.31,-7.31
azir,pantheon,1025,682.0,343.0,48.98,-2.31,3.96
azir,poppy,1025,682.0,343.0,48.98,2.08,-3.98
azir,pyke,1025,682.0,343.0,48.98,51.02,51.02
azir,rakan,1025,682.0,343.0,48.98,14.18,-8.55
azir,rell,1025,682.0,343.0,48.98,-2.17,11.44
azir,renata glasc,1025,682.0,343.0,48.98,3.4,-7.8
azir,renekton,1025,682.0,343.0,48.98,-3.98,-10.09
azir,rumble,1025,682.0,343.0,48.98,3.1,-1.61
azir,ryze,1025,682.0,343.0,48.98,0.0,-6.12
azir,sejuani,1025,682.0,343.0,48.98,-15.65,4.87
azir,senna,1025,682.0,343.0,48.98,-32.31,-11.48
azir,seraphine,1025,682.0,343.0,48.98,-48.98,-48.98
azir,sett,1025,682.0,343.0,48.98,0.0,-48.98
azir,shen,1025,682.0,343.0,48.98,-32.31,1.02
azir,sion,1025,682.0,343.0,48.98,3.96,-5.23
azir,sivir,1025,682.0,343.0,48.98,-12.62,9.35
azir,skarner,1025,682.0,343.0,48.98,5.37,12.56
azir,smolder,1025,682.0,343.0,48.98,0.0,11.02
azir,soraka,1025,682.0,343.0,48.98,-48.98,0.0
azir,sylas,1025,682.0,343.0,48.98,-48.98,-15.65
azir,syndra,1025,682.0,343.0,48.98,0.0,51.02
azir,taliyah,1025,682.0,343.0,48.98,0.0,-7.74
azir,talon,1025,682.0,343.0,48.98,1.02,0.0
azir,taric,1025,682.0,343.0,48.98,-48.98,0.0
azir,thresh,1025,682.0,343.0,48.98,-48.98,0.0
azir,tristana,1025,682.0,343.0,48.98,-48.98,51.02
azir,trundle,1025,682.0,343.0,48.98,-4.98,3.65
azir,twisted fate,1025,682.0,343.0,48.98,0.0,51.02
azir,twitch,1025,682.0,343.0,48.98,0.0,51.02
azir,udyr,1025,682.0,343.0,48.98,-48.98,-15.65
azir,urgot,1025,682.0,343.0,48.98,-48.98,51.02
azir,varus,1025,682.0,343.0,48.98,1.02,-2.31
azir,vi,1025,682.0,343.0,48.98,9.84,1.02
azir,viego,1025,682.0,343.0,48.98,11.02,1.02
azir,viktor,1025,682.0,343.0,48.98,0.0,19.77
azir,vladimir,1025,682.0,343.0,48.98,-48.98,0.0
azir,volibear,1025,682.0,343.0,48.98,0.0,-23.98
azir,warwick,1025,682.0,343.0,48.98,51.02,51.02
azir,wukong,1025,682.0,343.0,48.98,-9.85,-4.98
azir,xayah,1025,682.0,343.0,48.98,22.45,-15.65
azir,xerath,1025,682.0,343.0,48.98,0.0,51.02
azir,xin zhao,1025,682.0,343.0,48.98,-4.86,4.21
azir,yasuo,1025,682.0,343.0,48.98,-48.98,0.0
azir,yone,1025,682.0,343.0,48.98,0.0,-14.89
azir,yorick,1025,682.0,343.0,48.98,1.02,-15.65
azir,yunara,1025,682.0,343.0,48.98,26.02,-4.54
azir,yuumi,1025,682.0,343.0,48.98,51.02,0.0
azir,zed,1025,682.0,343.0,48.98,-48.98,0.0
azir,zeri,1025,682.0,343.0,48.98,8.16,-6.12
azir,ziggs,1025,682.0,343.0,48.98,0.0,-4.54
azir,zoe,1025,682.0,343.0,48.98,0.0,51.02
azir,zyra,1025,682.0,343.0,48.98,51.02,34.35
aurora,aatrox,635,281.0,354.0,47.18,-5.51,2.82
aurora,ahri,635,281.0,354.0,47.18,-27.18,-15.6
aurora,akali,635,281.0,354.0,47.18,19.49,14.36
aurora,alistar,635,281.0,354.0,47.18,1.76,-6.8
